,author_id,username,name,author_location,text,created_at,retweets,replies,likes,quote_count
135,1362489063111077890,EnasAli65807987,Inas Ali, baghdad -Iraq,@noofalmaadeed هو هم خوش راح يطير راسج اميرج,2021-10-15 23:03:19+00:00,0,0,1,0
136,1362489063111077890,EnasAli65807987,Inas Ali, baghdad -Iraq,"@noofalmaadeed @mohamme28094244 ليش رجعتي يعني 
ماعرف هالغ##",2021-10-15 22:56:07+00:00,0,0,0,0
137,1553139355,jawaher_althani,جواهر محمد آل ثاني,,RT @noofalmaadeed: لحد يخاف علي. كل الي كلمتهم اليوم كلهم خايفين علي فعلا و يبون مصلحتي. احس ان عندي مليون ابو و مليون اخو.,2021-10-15 22:34:11+00:00,12,0,0,0
138,824749342229745665,JumaasDana,𓂆 دانا,Amman,@noofalmaadeed حدا بعرف عنها شي ؟,2021-10-15 22:32:52+00:00,0,1,1,0
139,3749316673,shekaaaa81,shekaaaa81🇶🇦🇶🇦🇶🇦🇶🇦,,"RT @noofalmaadeed: ١- الاكل الي رقدني ٣ ساعات نص اليوم و اتصلت بالاسعاف. 
٢- زيارة ابي للفندق المفاجئه رغم توصيات مل الضباط الاجانب على هذا…",2021-10-15 22:26:13+00:00,16,0,0,0
140,131803623,NasserIbnHamad,N H M,Planet Earth,"@noofalmaadeed ارجو ان تكوني بخير ابنتنا العزيزه
I hope you are fine our dear daughter",2021-10-15 22:26:10+00:00,1,0,1,0
141,131803623,NasserIbnHamad,N H M,Planet Earth,RT @noofalmaadeed: لحد يخاف علي. كل الي كلمتهم اليوم كلهم خايفين علي فعلا و يبون مصلحتي. احس ان عندي مليون ابو و مليون اخو.,2021-10-15 22:23:12+00:00,12,0,0,0
142,1424743200703619072,i7i97,ابراهيم بن محمد المهندي,"Doha, Qatar",RT @noofalmaadeed: hi. still not safe.,2021-10-15 21:43:17+00:00,61,0,0,0
143,1424743200703619072,i7i97,ابراهيم بن محمد المهندي,"Doha, Qatar",RT @noofalmaadeed: a bit more ok 👍🏼,2021-10-15 21:43:15+00:00,26,0,0,0
144,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: @alsubaeym اهلي و الناس الي يصيرون لي يبون يذبحوني.,2021-10-15 21:08:11+00:00,31,0,0,0
145,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: ٢ https://t.co/Y0OzfM5FMS,2021-10-15 21:07:03+00:00,5,0,0,0
146,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: الشيخ تميم الوحيد الي يقدر يوقف الخطر الي على حياتي بيديه. https://t.co/YeIgO4QNZu,2021-10-15 21:06:59+00:00,15,0,0,0
147,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: حبايبي الي يدعون لي ❤️❤️❤️❤️❤️❤️,2021-10-15 21:06:08+00:00,2,0,0,0
148,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,"RT @noofalmaadeed: ١- الاكل الي رقدني ٣ ساعات نص اليوم و اتصلت بالاسعاف. 
٢- زيارة ابي للفندق المفاجئه رغم توصيات مل الضباط الاجانب على هذا…",2021-10-15 21:05:49+00:00,16,0,0,0
149,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: only way to sound the alarm about my life is to do all this.,2021-10-15 21:05:32+00:00,4,0,0,0
150,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,"RT @noofalmaadeed: opening the office window and thinking. ""I'm in Doha"" 😌",2021-10-15 21:05:29+00:00,2,0,0,0
151,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: hey,2021-10-15 21:05:27+00:00,1,0,0,0
152,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: تعشيت من شوي.,2021-10-15 21:05:25+00:00,2,0,0,0
153,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: ناداني الملازم يقنعني اطلع و ارجع في حماية الضباط القدام. اصريت اني اقعد و اني بنام الليله مني.,2021-10-15 21:05:22+00:00,4,0,0,0
154,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,"RT @noofalmaadeed: الضباط القدام كانو مقصرين ٤٠٪. 

يمكن ما كانو حاسين ان في خطر عود. و يمكن يبون يحاولون يخلون حياتي طبيعيه شوي ف يخففون ع…",2021-10-15 21:05:07+00:00,3,0,0,0
155,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: المهم بحط راسي الحين. ان شاء الله تكونون كلكم بخير لأني انا احس اني وايد بخير و في عشرات الضباط في هل مبنى.,2021-10-15 21:04:40+00:00,3,0,0,0
156,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: لحد يخاف علي. كل الي كلمتهم اليوم كلهم خايفين علي فعلا و يبون مصلحتي. احس ان عندي مليون ابو و مليون اخو.,2021-10-15 21:04:26+00:00,12,0,0,0
157,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: ف مو لازم اطمن كل ساعه ترا❤️,2021-10-15 21:04:19+00:00,1,0,0,0
158,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: im ok❤️,2021-10-15 21:03:58+00:00,2,0,0,0
159,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: hi. still not safe.,2021-10-15 21:03:54+00:00,61,0,0,0
160,434271731,Bu_Abdulla_,د. مشاغب,الزبارة، دولة قطر,RT @noofalmaadeed: a bit more ok 👍🏼,2021-10-15 21:03:49+00:00,26,0,0,0
161,1301002639652597760,_nbjx,2207,"Doha, Qatar",RT @noofalmaadeed: ٢ https://t.co/Y0OzfM5FMS,2021-10-15 21:02:31+00:00,5,0,0,0
162,944212070,OmNico72,Nicolas,world ,"@noofalmaadeed #HumanRights 
#WomensRights 
@hrw 
@amnesty",2021-10-15 21:02:12+00:00,0,0,1,0
163,1301002639652597760,_nbjx,2207,"Doha, Qatar",RT @noofalmaadeed: الشيخ تميم الوحيد الي يقدر يوقف الخطر الي على حياتي بيديه. https://t.co/YeIgO4QNZu,2021-10-15 21:00:54+00:00,15,0,0,0
164,1203854337748983809,amalali0078,amal,,"RT @noofalmaadeed: ١٢/١٠/٢٠٢١
صارلي يومين برع الحجر. و اهلي ما نطرو علي اكمل اسبووع واحد.

و بدت محاولات الاغتيال. 

بس بخلوني. مو لازم عند…",2021-10-15 20:22:50+00:00,43,0,0,0
165,1087432527399317505,sameer_mansoor1,Sameer Mansoor,,@noofalmaadeed وش صار يا ناس؟ 🥸,2021-10-15 20:10:27+00:00,0,0,1,0
166,1078711867974057984,hayaa0907,لا اله الا الله,كعبة المضيوم,@noofalmaadeed مسكينة انتي وايد شايفه نفسج مهمه,2021-10-15 20:10:08+00:00,0,0,4,0
167,1411047699512713216,classy974,classy,,RT @noofalmaadeed: ثلاث مرات احاول اوصل للشيخ اني في خطر و ان الضابط مقصر بدون ما يحس و اكييد بدون ما يعرف ان هل تصير مووو هين ابدا لأنها م…,2021-10-15 19:16:50+00:00,20,0,0,0
168,523559820,_show___,нυѕн σѕн أﻟ ﯡ ٱړ ﻓ ﻪ,    “﮼غربة،الروح”⠀⠀,@noofalmaadeed الله يكون بعونها ويحميها,2021-10-15 19:07:28+00:00,0,0,0,0
169,1368439460115931136,sarah888alyahya,⭐️ساره اليحيى,,"RT @noofalmaadeed: ١٢/١٠/٢٠٢١
صارلي يومين برع الحجر. و اهلي ما نطرو علي اكمل اسبووع واحد.

و بدت محاولات الاغتيال. 

بس بخلوني. مو لازم عند…",2021-10-15 18:56:25+00:00,43,0,0,0
170,1183065517885677573,winniedwt,winnie,she bun void  gndrfluid,RT @noofalmaadeed: ثلاث مرات احاول اوصل للشيخ اني في خطر و ان الضابط مقصر بدون ما يحس و اكييد بدون ما يعرف ان هل تصير مووو هين ابدا لأنها م…,2021-10-15 18:47:29+00:00,20,0,0,0
171,1420897331403182091,rrvlx6,Hessa Ahmed,,@noofalmaadeed الله يكون بعونج حبيبي انتي 💓💓.,2021-10-15 18:33:09+00:00,0,0,0,0
172,1423454441110491139,n8kulx,𝑑𝑎𝑛𝑎 𝑎𝑙𝑡ℎ𝑎𝑛𝑖,"Doha, Qatar",@noofalmaadeed الله يحفضج انشاءالله ❤️,2021-10-15 18:21:43+00:00,0,1,0,0
173,944212070,OmNico72,Nicolas,world ,RT @noofalmaadeed: hi. still not safe.,2021-10-15 18:18:49+00:00,61,0,0,0
174,1244376547139694592,9fati_,فـاطمـة ⚜️,دولة قطر,@noofalmaadeed ياربي والله هالبنت معوره قلبي .. 💔💔🥺,2021-10-15 17:57:55+00:00,0,0,1,0
175,762931076,r7oobksa,.. 🦋,Kingdom of Saudi Arabia,@noofalmaadeed انتي تحتاجين تزورين طبيب نفسي يقيم وضعك هل اللي حاصل تهديد حقيقي او اوهام وشك بسبب موقف قديم ، لأن باالنهاية هم اهلك ماتقدرين تهربين منهم طول العمر واجهي نفسك وواجهيهم واعرفي الخلل وين وعالجيه,2021-10-15 17:54:23+00:00,0,4,3,0
176,787356811879940101,cloud26x,MAHA🖤,دولة الكويت,RT @noofalmaadeed: a bit more ok 👍🏼,2021-10-15 17:19:38+00:00,26,0,0,0
